DataDescriptor,TimeElap(ns),Value,AdditionalComment
MotorSetCommand,1005469969,1.857406042606532E15,0; p: 5.0
Out_Current,37568297927,17.118275156109167,3; p: 11.0
Out_Voltage,37568299463,15.397509387807109,3; p: 11.0
In_Voltage,37568300860,13.35551240844676,3; p: 11.0
Temperature,37568302257,6.250732141027312,4; p: 11.0
Out_Current,37568303654,8.131219969397106,4; p: 11.0
Out_Voltage,37568305889,7.061946834657118,4; p: 11.0
In_Voltage,37568307285,13.312433215073806,4; p: 11.0
Temperature,37579025826,3.8607267495174464,1; p: 11.0
Out_Current,37579035604,2.338358073474981,1; p: 11.0
Out_Voltage,37579038398,9.665589909971105,1; p: 11.0
In_Voltage,37579040982,6.0389542555216345,1; p: 11.0
Temperature,37579042868,19.694672637500947,2; p: 11.0
Out_Current,37579047408,14.296520097764205,2; p: 11.0
Out_Voltage,37579048944,3.944017062460674,2; p: 11.0
In_Voltage,37579050550,5.255329640461234,2; p: 11.0
Temperature,37579052157,19.49904297667862,3; p: 11.0
Out_Current,37579053693,13.208140391389337,3; p: 11.0
Out_Voltage,37579055020,18.132252368389203,3; p: 11.0
In_Voltage,37579056347,15.425133470744228,3; p: 11.0
Temperature,37579059071,6.4449333321791675,4; p: 11.0
Out_Current,37579061026,7.012682009331074,4; p: 11.0
Out_Voltage,37579062493,3.1619245574903916,4; p: 11.0
In_Voltage,37579063820,6.550019040717505,4; p: 11.0
Temperature,37589772793,1.0399165043739738,1; p: 11.0
Out_Current,37589776564,14.00906745570603,1; p: 11.0
Out_Voltage,37589779428,17.038000171257465,1; p: 11.0
In_Voltage,37589783409,17.283461589572514,1; p: 11.0
Temperature,37589785085,10.686213330582898,2; p: 11.0
Out_Current,37589786691,18.04168630654258,2; p: 11.0
Out_Voltage,37589788228,7.051772275801531,2; p: 11.0
In_Voltage,37589789694,18.233618038391164,2; p: 11.0
Temperature,37589791161,15.057640447442848,3; p: 11.0
Out_Current,37589792628,7.491631259723586,3; p: 11.0
Out_Voltage,37589794933,6.515040291504803,3; p: 11.0
In_Voltage,37589796260,8.117457995371524,3; p: 11.0
Temperature,37589797936,8.288989634295348,4; p: 11.0
Out_Current,37589799263,16.508709442830394,4; p: 11.0
Out_Voltage,37589800590,8.462024107641552,4; p: 11.0
In_Voltage,37589801917,10.3302941948809,4; p: 11.0
Temperature,37600524229,2.331556161605067,1; p: 11.0
Out_Current,37600531004,4.605700440692543,1; p: 11.0
Out_Voltage,37600532890,5.0025038193270275,1; p: 11.0
In_Voltage,37600534845,5.009225227624828,1; p: 11.0
Temperature,37600536102,12.00903915617732,2; p: 11.0
Out_Current,37600537359,9.074945933328959,2; p: 11.0
Out_Voltage,37600538477,10.0031384167791,2; p: 11.0
In_Voltage,37600539664,8.794148368234417,2; p: 11.0
Temperature,37600541480,10.63322645530447,3; p: 11.0
Out_Current,37600542597,10.194199719143956,3; p: 11.0
Out_Voltage,37600543785,0.24376187356412865,3; p: 11.0
In_Voltage,37600545112,19.05687548119615,3; p: 11.0
Temperature,37600546229,12.081819668079737,4; p: 11.0
Out_Current,37600547347,2.3360971523056766,4; p: 11.0
Out_Voltage,37600548464,18.394536869709366,4; p: 11.0
In_Voltage,37600550140,13.00178684063183,4; p: 11.0
Temperature,37611251710,14.21406808568847,1; p: 11.0
Out_Current,37611254294,10.254754875599101,1; p: 11.0
Out_Voltage,37611256319,11.448611246401715,1; p: 11.0
In_Voltage,37611258205,15.014833683833208,1; p: 11.0
Temperature,37611259532,19.01875706402655,2; p: 11.0
Out_Current,37611260650,1.1337746251133634,2; p: 11.0
Out_Voltage,37611264002,1.1674185594541655,2; p: 11.0
In_Voltage,37611265259,5.002727653651055,2; p: 11.0
Temperature,37611266446,12.068004689343542,3; p: 11.0
Out_Current,37611267634,8.11426297723241,3; p: 11.0
Out_Voltage,37611268751,10.120597646474652,3; p: 11.0
In_Voltage,37611269869,7.454303619017172,3; p: 11.0
Temperature,37611270916,4.001308690601088,4; p: 11.0
Out_Current,37611272592,7.06612391744025,4; p: 11.0
Out_Voltage,37611273640,18.057355585973685,4; p: 11.0
In_Voltage,37611274757,4.020855720465892,4; p: 11.0
Temperature,37622014042,17.729366335787613,1; p: 11.0
Out_Current,37622017743,3.3475716864961824,1; p: 11.0
Out_Voltage,37622020257,9.180654264277358,1; p: 11.0
In_Voltage,37622022632,4.519807571080082,1; p: 11.0
Temperature,37622026752,14.17654140018782,2; p: 11.0
Out_Current,37622027940,10.102281049067624,2; p: 11.0
Out_Voltage,37622029127,19.037267618643728,2; p: 11.0
In_Voltage,37622030873,12.354923666656035,2; p: 11.0
Temperature,37622032061,5.583236029750934,3; p: 11.0
Out_Current,37622033178,0.20375307664552544,3; p: 11.0
Out_Voltage,37622034505,13.167926117091262,3; p: 11.0
In_Voltage,37622036181,8.690218452618364,3; p: 11.0
Temperature,37622037368,12.165838234337983,4; p: 11.0
Out_Current,37622038486,7.217618671117408,4; p: 11.0
Out_Voltage,37622039603,19.227862040880872,4; p: 11.0
In_Voltage,37622040721,10.091942509379189,4; p: 11.0
Temperature,37632745573,2.265248650602822,1; p: 11.0
Out_Current,37632747808,9.776649136143686,1; p: 11.0
Out_Voltage,37632750881,10.194207198577809,1; p: 11.0
In_Voltage,37632752557,12.050256293350884,1; p: 11.0
Temperature,37632754163,0.15860457485779358,2; p: 11.0
Out_Current,37632755421,8.226640906367177,2; p: 11.0
Out_Voltage,37632757097,10.000083645864958,2; p: 11.0
In_Voltage,37632758284,2.0080279634296323,2; p: 11.0
Temperature,37632759471,5.28498271842553,3; p: 11.0
Out_Current,37632761637,0.6548938370471354,3; p: 11.0
Out_Voltage,37632762963,2.5521146376369717,3; p: 11.0
In_Voltage,37632764081,15.271978081368417,3; p: 11.0
Temperature,37632765268,3.03327473372509,4; p: 11.0
Out_Current,37632766805,15.458667181352016,4; p: 11.0
Out_Voltage,37632767922,12.140093666240148,4; p: 11.0
In_Voltage,37632769040,1.2228775398367158,4; p: 11.0
Temperature,37643489327,3.049462561951092,1; p: 11.0
Out_Current,37643492120,13.597339317734276,1; p: 11.0
Out_Voltage,37643493727,2.2358802970846963,1; p: 11.0
In_Voltage,37643495263,3.098923754756627,1; p: 11.0
Temperature,37643496520,2.6040061953762184,2; p: 11.0
Out_Current,37643497708,16.2715107988705,2; p: 11.0
Out_Voltage,37643498895,15.143126438509293,2; p: 11.0
In_Voltage,37643501549,14.085906115039972,2; p: 11.0
Temperature,37643502736,6.58685327565467,3; p: 11.0
Out_Current,37643503854,18.018218208597194,3; p: 11.0
Out_Voltage,37643504971,2.043882517709056,3; p: 11.0
In_Voltage,37643506089,0.3682954397099982,3; p: 11.0
Temperature,37643507346,5.188226743709809,4; p: 11.0
Out_Current,37643508463,2.174172844985308,4; p: 11.0
Out_Voltage,37643510139,19.142511870656797,4; p: 11.0
In_Voltage,37643511257,16.445406660109807,4; p: 11.0
Temperature,37654234757,1.0927590285290039,1; p: 11.0
Out_Current,37654237830,16.002505846086258,1; p: 11.0
Out_Voltage,37654239785,15.082114174476352,1; p: 11.0
In_Voltage,37654241671,14.588571739605497,1; p: 11.0
Temperature,37654243208,15.115925961260965,2; p: 11.0
Out_Current,37654247119,7.18253882120731,2; p: 11.0
Out_Voltage,37654249144,10.604511283904614,2; p: 11.0
In_Voltage,37654250611,16.635915216248797,2; p: 11.0
Temperature,37654252007,12.010598771401629,3; p: 11.0
Out_Current,37654253404,2.1535414519916114,3; p: 11.0
Out_Voltage,37654254731,7.009217914055185,3; p: 11.0
In_Voltage,37654256128,4.494985876137549,3; p: 11.0
Temperature,37654258293,6.820656683115287,4; p: 11.0
Out_Current,37654259690,1.1117446161078592,4; p: 11.0
Out_Voltage,37654261017,9.05091315987768,4; p: 11.0
In_Voltage,37654262344,4.0426349596008455,4; p: 11.0
Temperature,37664989196,17.334710577966728,1; p: 11.0
Out_Current,37664991710,19.005906982241687,1; p: 11.0
Out_Voltage,37664993386,1.1291152536321771,1; p: 11.0
In_Voltage,37665000720,13.25811121870688,1; p: 11.0
Temperature,37665011615,14.23159794997024,2; p: 11.0
Out_Current,37665023139,19.048442745493798,2; p: 11.0
Out_Voltage,37665024396,18.36526581698465,2; p: 11.0
In_Voltage,37665025514,12.397288136145516,2; p: 11.0
Temperature,37665026771,2.234646615873779,3; p: 11.0
Out_Current,37665027958,3.0728568270337577,3; p: 11.0
Out_Voltage,37665030542,15.001594081012296,3; p: 11.0
In_Voltage,37665031660,0.4256910577289588,3; p: 11.0
Temperature,37665033196,13.152364473260091,4; p: 11.0
Out_Current,37665034383,9.26308706695822,4; p: 11.0
Out_Voltage,37665035501,6.0186731513438785,4; p: 11.0
In_Voltage,37665045348,8.07881055604537,4; p: 11.0
Temperature,37675723242,0.07997757312982778,1; p: 11.0
Out_Current,37675727502,4.699524525926036,1; p: 11.0
Out_Voltage,37675729388,17.360781685060005,1; p: 11.0
In_Voltage,37675731204,11.619036167783229,1; p: 11.0
Temperature,37675732391,0.19651573350755053,2; p: 11.0
Out_Current,37675733648,14.013025358941578,2; p: 11.0
Out_Voltage,37675734766,16.041233308289335,2; p: 11.0
In_Voltage,37675735953,6.149801256600601,2; p: 11.0
Temperature,37675737769,14.200559438347648,3; p: 11.0
Out_Current,37675738886,19.438449395445062,3; p: 11.0
Out_Voltage,37675740004,19.12558594361086,3; p: 11.0
In_Voltage,37675741191,15.049925271859442,3; p: 11.0
Temperature,37675742309,6.690352778476651,4; p: 11.0
Out_Current,37675743426,19.1644150110421,4; p: 11.0
Out_Voltage,37675744544,18.05273521790957,4; p: 11.0
In_Voltage,37675746709,10.010217624344246,4; p: 11.0
Temperature,37686479078,19.05750540403986,1; p: 11.0
Out_Current,37686483478,3.1433403734434253,1; p: 11.0
Out_Voltage,37686485643,18.12728195426149,1; p: 11.0
In_Voltage,37686487739,17.07386164275936,1; p: 11.0
Temperature,37686489275,8.188287064417036,2; p: 11.0
Out_Current,37686490672,18.458349274893557,2; p: 11.0
Out_Voltage,37686494653,2.5806012852361633,2; p: 11.0
In_Voltage,37686496189,6.038914805207528,2; p: 11.0
Temperature,37686497865,2.267068408692242,3; p: 11.0
Out_Current,37686499332,18.03520512947163,3; p: 11.0
Out_Voltage,37686500729,6.246257109986322,3; p: 11.0
In_Voltage,37686502266,12.506749511696242,3; p: 11.0
Temperature,37686503802,2.7021568177815967,4; p: 11.0
Out_Current,37686506246,7.033778852264661,4; p: 11.0
Out_Voltage,37686508132,5.009715861864341,4; p: 11.0
In_Voltage,37686509529,12.209791259188956,4; p: 11.0
Temperature,37697215708,19.047313236290748,1; p: 11.0
Out_Current,37697218921,16.181885716207812,1; p: 11.0
Out_Voltage,37697220667,16.532716360356783,1; p: 11.0
In_Voltage,37697222134,16.119471653045345,1; p: 11.0
Temperature,37697225486,13.270255921363663,2; p: 11.0
Out_Current,37697226603,12.292931076679855,2; p: 11.0
Out_Voltage,37697227721,7.377095634408539,2; p: 11.0
In_Voltage,37697228908,3.0247588228688578,2; p: 11.0
Temperature,37697230165,15.02984600456165,3; p: 11.0
Out_Current,37697231283,7.027572312601269,3; p: 11.0
Out_Voltage,37697232400,0.5699682873279344,3; p: 11.0
In_Voltage,37697234216,12.00105239934079,3; p: 11.0
Temperature,37697235334,12.266098575598445,4; p: 11.0
Out_Current,37697236451,6.482065062975294,4; p: 11.0
Out_Voltage,37697237499,7.422583069390747,4; p: 11.0
In_Voltage,37697238616,13.237317206959725,4; p: 11.0
Temperature,37707968262,9.041068266704459,1; p: 11.0
Out_Current,37707972802,4.112222755225179,1; p: 11.0
Out_Voltage,37707974408,5.101648833587331,1; p: 11.0
In_Voltage,37707975945,0.7820111744358257,1; p: 11.0
Temperature,37707977271,15.015956845798705,2; p: 11.0
Out_Current,37707978528,7.161766941427817,2; p: 11.0
Out_Voltage,37707979646,14.181238252305825,2; p: 11.0
In_Voltage,37707980833,2.09571491780503,2; p: 11.0
Temperature,37707982649,14.056530640029958,3; p: 11.0
Out_Current,37707983837,3.757720443085117,3; p: 11.0
Out_Voltage,37707984884,18.180847997908945,3; p: 11.0
In_Voltage,37707986002,14.092530073672478,3; p: 11.0
Temperature,37707987189,16.243972582314075,4; p: 11.0
Out_Current,37707988306,2.2457235618971185,4; p: 11.0
Out_Voltage,37707989424,11.24026123400542,4; p: 11.0
In_Voltage,37707991240,18.018786126479238,4; p: 11.0
Temperature,37718710270,17.385986972533214,1; p: 11.0
Out_Current,37718712924,12.525052462279806,1; p: 11.0
Out_Voltage,37718714670,18.443777702374593,1; p: 11.0
In_Voltage,37718716346,13.07253864110229,1; p: 11.0
Temperature,37718717882,14.004053889014449,2; p: 11.0
Out_Current,37718719070,3.2382902812815684,2; p: 11.0
Out_Voltage,37718721863,0.672763712777421,2; p: 11.0
In_Voltage,37718723190,12.318156678785988,2; p: 11.0
Temperature,37718724377,6.056460071118595,3; p: 11.0
Out_Current,37718725495,18.05053381196183,3; p: 11.0
Out_Voltage,37718726682,8.461308725195185,3; p: 11.0
In_Voltage,37718727730,8.198067846537826,3; p: 11.0
Temperature,37718728917,12.170310086549243,4; p: 11.0
Out_Current,37718730593,0.021043405893610673,4; p: 11.0
Out_Voltage,37718732060,14.230191300419333,4; p: 11.0
In_Voltage,37718733247,8.612964370963752,4; p: 11.0
Temperature,37729467852,14.000992369443976,1; p: 11.0
Out_Current,37729475674,3.202831484966656,1; p: 11.0
Out_Voltage,37729477211,4.006707391116306,1; p: 11.0
In_Voltage,37729478747,5.272666250969549,1; p: 11.0
Temperature,37729481890,12.258152424286422,2; p: 11.0
Out_Current,37729483147,14.301593938292816,2; p: 11.0
Out_Voltage,37729484334,11.027390462289945,2; p: 11.0
In_Voltage,37729485452,9.03714226004606,2; p: 11.0
Temperature,37729486569,7.192633635935342,3; p: 11.0
Out_Current,37729487687,11.911658401093536,3; p: 11.0
Out_Voltage,37729488804,2.8078979980972205,3; p: 11.0
In_Voltage,37729490411,10.288006301855347,3; p: 11.0
Temperature,37729491528,15.222566075932864,4; p: 11.0
Out_Current,37729492645,13.235792627672733,4; p: 11.0
Out_Voltage,37729493763,14.033968778473284,4; p: 11.0
In_Voltage,37729494880,0.11666980016546172,4; p: 11.0
Temperature,37740199034,6.019885682344048,1; p: 11.0
Out_Current,37740201479,10.015527290005936,1; p: 11.0
Out_Voltage,37740204971,13.473973750742546,1; p: 11.0
In_Voltage,37740206717,14.08257986310341,1; p: 11.0
Temperature,37740207974,1.153330422262192,2; p: 11.0
Out_Current,37740209161,15.057559215547863,2; p: 11.0
Out_Voltage,37740210279,10.330137763631344,2; p: 11.0
In_Voltage,37740211466,7.135707086075853,2; p: 11.0
Temperature,37740212933,15.207040529494375,3; p: 11.0
Out_Current,37740214958,15.01028407168026,3; p: 11.0
Out_Voltage,37740216075,1.3479456667780956,3; p: 11.0
In_Voltage,37740217263,2.0814009008522594,3; p: 11.0
Temperature,37740218380,3.267133794868165,4; p: 11.0
Out_Current,37740219498,1.009318252509252,4; p: 11.0
Out_Voltage,37740221104,17.03488284956571,4; p: 11.0
In_Voltage,37740222221,9.187355517638304,4; p: 11.0
Temperature,37750987626,3.2472281775110745,1; p: 11.0
Out_Current,37750998521,9.492497712532018,1; p: 11.0
Out_Voltage,37751009556,18.064956947365186,1; p: 11.0
In_Voltage,37751019963,11.17320367491044,1; p: 11.0
Temperature,37751030229,18.04497012454607,2; p: 11.0
Out_Current,37751031416,11.015805480998631,2; p: 11.0
Out_Voltage,37751032604,6.11290139250047,2; p: 11.0
In_Voltage,37751041893,2.0230863408663606,2; p: 11.0
Temperature,37751052229,4.179768539282068,3; p: 11.0
Out_Current,37751062566,11.345886336212185,3; p: 11.0
Out_Voltage,37751072902,13.372601044933822,3; p: 11.0
In_Voltage,37751083239,17.447831159035175,3; p: 11.0
Temperature,37751084356,8.468644562454063,4; p: 11.0
Out_Current,37751094274,10.459486610395722,4; p: 11.0
Out_Voltage,37751095880,9.163269503072113,4; p: 11.0
In_Voltage,37751105797,10.864732091726403,4; p: 11.0
Temperature,37761694992,11.266663032584852,1; p: 11.0
Out_Current,37761697158,17.05740450527607,1; p: 11.0
Out_Voltage,37761698555,6.121665388616304,1; p: 11.0
In_Voltage,37761699951,13.341771623161272,1; p: 11.0
Temperature,37761701138,3.0503653325013906,2; p: 11.0
Out_Current,37761703653,7.211035999701088,2; p: 11.0
Out_Voltage,37761704840,12.341608104055716,2; p: 11.0
In_Voltage,37761705958,19.22601916376516,2; p: 11.0
Temperature,37761707075,5.18979943481058,3; p: 11.0
Out_Current,37761708262,16.025603567537495,3; p: 11.0
Out_Voltage,37761709380,12.092272145583003,3; p: 11.0
In_Voltage,37761710497,5.294842902570983,3; p: 11.0
Temperature,37761712104,18.32288061944969,4; p: 11.0
Out_Current,37761713291,6.148934093557281,4; p: 11.0
Out_Voltage,37761714408,17.63220748392492,4; p: 11.0
In_Voltage,37761715456,5.363960077498501,4; p: 11.0
Temperature,37772431134,1.2685935541527296,1; p: 11.0
Out_Current,37772433438,17.197538563119178,1; p: 11.0
Out_Voltage,37772435045,1.0417075837500744,1; p: 11.0
In_Voltage,37772438118,11.152698698911843,1; p: 11.0
Temperature,37772439445,1.0609956268017688,2; p: 11.0
Out_Current,37772440841,19.138601703642735,2; p: 11.0
Out_Voltage,37772441959,16.07301071946324,2; p: 11.0
In_Voltage,37772443146,12.625801033364768,2; p: 11.0
Temperature,37772444404,6.148981127581806,3; p: 11.0
Out_Current,37772445591,5.041037951057796,3; p: 11.0
Out_Voltage,37772447267,9.171404570629333,3; p: 11.0
In_Voltage,37772448384,8.107942427852569,3; p: 11.0
Temperature,37772449502,8.119861391115819,4; p: 11.0
Out_Current,37772450550,1.2949359428954264,4; p: 11.0
Out_Voltage,37772451667,13.654200314942841,4; p: 11.0
In_Voltage,37772452784,3.054888548415974,4; p: 11.0
Temperature,37783199891,5.96641495806161,1; p: 11.0
Out_Current,37783203243,4.151735284137669,1; p: 11.0
Out_Voltage,37783204849,7.179833978825199,1; p: 11.0
In_Voltage,37783206316,18.165009303052393,1; p: 11.0
Temperature,37783207573,9.56935142628906,2; p: 11.0
Out_Current,37783208691,16.20061765326806,2; p: 11.0
Out_Voltage,37783209878,6.370184377208958,2; p: 11.0
In_Voltage,37783210925,4.255342679361291,2; p: 11.0
Temperature,37783212672,4.091601166438794,3; p: 11.0
Out_Current,37783213719,0.1879643513872929,3; p: 11.0
Out_Voltage,37783215116,11.156291441686916,3; p: 11.0
In_Voltage,37783216303,13.356622161868316,3; p: 11.0
Temperature,37783217490,2.031034899973529,4; p: 11.0
Out_Current,37783218748,5.024070496816733,4; p: 11.0
Out_Voltage,37783220424,11.275124359258292,4; p: 11.0
In_Voltage,37783222100,11.145998451990877,4; p: 11.0
Temperature,37793928419,14.609063943729826,1; p: 11.0
Out_Current,37793931213,4.483536967876818,1; p: 11.0
Out_Voltage,37793932959,13.11972616924146,1; p: 11.0
In_Voltage,37793934565,12.022747512425335,1; p: 11.0
Temperature,37793935822,15.72883003155487,2; p: 11.0
Out_Current,37793936939,11.013566762190209,2; p: 11.0
Out_Voltage,37793939733,1.059277707218539,2; p: 11.0
In_Voltage,37793940851,16.145606509057817,2; p: 11.0
Temperature,37793942108,5.06942270663876,3; p: 11.0
Out_Current,37793943225,5.187974863266759,3; p: 11.0
Out_Voltage,37793944343,10.61569845704935,3; p: 11.0
In_Voltage,37793945460,9.800727250444403,3; p: 11.0
Temperature,37793946647,10.118545034249312,4; p: 11.0
Out_Current,37793948323,2.288299941653711,4; p: 11.0
Out_Voltage,37793949441,9.160242883315975,4; p: 11.0
In_Voltage,37793950558,14.012309551889645,4; p: 11.0
Temperature,37804671753,2.1354404095070674,1; p: 11.0
Out_Current,37804674407,17.673946365428826,1; p: 11.0
Out_Voltage,37804676153,14.209151795519166,1; p: 11.0
In_Voltage,37804677620,1.438643442638557,1; p: 11.0
Temperature,37804680903,11.096269902010638,2; p: 11.0
Out_Current,37804682090,10.010813048479243,2; p: 11.0
Out_Voltage,37804683208,3.1348686338326086,2; p: 11.0
In_Voltage,37804684325,9.156375191738954,2; p: 11.0
Temperature,37804685512,18.318331075520177,3; p: 11.0
Out_Current,37804686630,8.304125680869507,3; p: 11.0
Out_Voltage,37804687747,0.3669814815308903,3; p: 11.0
In_Voltage,37804689633,5.226808497703882,3; p: 11.0
Temperature,37804690680,4.021465997230194,4; p: 11.0
Out_Current,37804691868,6.124291541781736,4; p: 11.0
Out_Voltage,37804692915,0.10220768584342184,4; p: 11.0
In_Voltage,37804694103,9.395910839754732,4; p: 11.0
